,cow_name,side_length_shoulderbone,side_f_girth,side_r_girth,rear_width,cow_pixels,sticker_pixels,weight
1777,487_b4-2_222_F,1167.7756633874505,509.03536222938385,1110.0648629697275,349.24203641600764,874868,11424,222
1778,435_b4-1_211_F,1002.2474744293447,490.0091835874099,976.1480420509996,377.0848710834207,786031,9020,211
1779,435_b4-1_211_F,1002.2474744293447,490.0091835874099,976.1480420509996,377.0848710834207,786031,9020,211
1780,149_b4-4_148_F,966.3550072307795,465.1075144523038,957.1692640280506,287.0853531617383,732724,8339,148
1781,173_b4-3_155_F,906.4529772690914,430.5124853009492,868.0207370794778,323.2150986572255,612752,8072,155
1782,317_b4-4_177_F,985.9741375918538,500.6755436407894,950.0889432047928,370.0337822415678,746950,9751,177
1783,202_b4-3_160_F,955.3517676751324,451.4432411721323,925.019459254777,219.18485349129398,691029,7654,160
1784,434_b4-3_204_F,1081.761526400343,504.3580077682915,1060.0,344.70277051396033,857282,10404,204
1785,80_b4-2_160_F,995.8654527595583,444.5447109121871,962.1018657086161,402.01990000496244,716746,11235,160
1786,79_b4-3_135_F,870.6003675625229,418.3837950972767,891.8974156258106,230.0,536128,8280,135
1787,410_b4-2_239_F,1036.0950728576988,486.12446965772045,1016.2603013008036,396.40887981981433,770809,10999,239
1788,126_b4-2_194_F,970.2010101004843,438.0182644593716,844.3701794829091,370.00540536592166,651772,6159,194
1789,333_b4-4_181_F,1060.7327655917866,487.201190474736,904.1598310033464,273.045783706689,774059,9814,181
1790,418_b4-2_164_F,1075.6625865019198,497.67961581724444,1063.3687036959475,357.03501228871096,855007,7904,164
1791,358_b4-4_186_F,1141.654939112515,536.075554376433,1046.0387182126674,309.1035425225664,880855,9449,186
1792,419_b4-2_222_F,1177.1478241920172,566.0035335578746,1161.3031473306185,325.0246144525057,1043207,12941,222
1793,495_b4-1_261_F,1129.8659212490657,504.1428369024001,1066.0567527106614,351.14242124813114,799760,12281,261
1794,156_b4-3_152_F,1031.314210122211,449.0100221598623,953.0424964291991,313.9187793044564,715029,8256,152
1795,325_b4-1_181_M,981.2976103099405,473.51135150067944,925.0021621596352,314.02547667346994,729271,9013,181
1796,366_b4-2_123_F,1051.3900322905863,499.001002003002,932.1373289381775,332.0963715550051,761444,9209,123
1797,350_b4-1_188_F,1019.6832841622933,507.615996595852,1057.000473036791,318.190194694934,859463,11019,188
1798,337_b4-3_183_F,1021.2002741871939,484.298461694852,950.2783802654883,389.0462697417879,807523,8680,183
1799,52_b4-4_119_F,950.997896948253,498.4425744255801,951.2102816938009,354.0127116361784,759264,11537,119
1800,380_b4-2_133_M,858.0081584693703,460.79170999487394,875.0051428420293,252.57276179350774,627621,7141,133
1801,260_b4-3_170_F,786.2474165299368,397.5550276376844,691.0115773270372,386.10490802371316,460293,4288,170
1802,235_b4-4_164_F,993.953721256679,453.2482763342846,919.5923009682062,338.09466130064817,709938,8915,164
1803,404_b4-4_195_F,1050.419440033361,506.35659371632556,909.8505371762991,370.0216209899092,790596,8689,195
1804,419_b4-3_200_M,940.2127418834526,454.0,878.0051252697788,350.0014285685131,658964,7984,200
1805,48_b4-1_106_F,1072.6714315203888,509.65969038172915,967.0475686335187,381.69359439215117,847431,14684,106
1806,43_b4-3_124_F,1188.4847495866322,538.0083642472484,1106.7230909310604,304.13319450530224,961297,17703,124
1807,118_b4-4_140_F,1086.6356335037058,495.08181142110243,1011.0835771586837,322.1552420805845,840558,12684,140
1808,367_b4-1_192_F,1062.020715428847,484.1745553000488,1022.0122308465785,392.03188645823184,785394,10633,192
1809,257_b4-4_166_F,1115.1197245139197,462.01731569282117,1043.0148608720779,428.05723916317544,765853,10378,166
1810,14_b4-1_89_M,1062.922857031497,512.003906235099,1032.379775082794,336.0014880919428,828445,16736,89
1811,253_b4-3_168_F,989.9949494820668,508.02460570330646,959.2523130021632,360.04999652825995,767626,9836,168
1812,479_b4-3_224_F,950.048946107515,485.4987126656465,891.1621625719979,307.13189349203054,750675,7939,224
1813,235_b4-3_164_F,1006.1818921050011,458.0534903261845,861.3344298238635,372.0013440835933,739172,7374,164
1814,1_b4-4_72_M,1025.932258972297,494.0,1054.2964478741262,321.26313202731495,799876,15814,72
1815,295_b4-3_177_F,1015.0123151962246,481.1496648653099,1020.5336839124909,343.02332282222443,720705,9928,177
1816,295_b4-3_177_F,1015.0123151962246,481.1496648653099,1020.5336839124909,343.02332282222443,720705,9928,177
1817,340_b4-2_179_F,1072.539043578368,455.3559047602216,960.0749970705414,338.07247743642193,713567,8843,179
1818,340_b4-2_179_F,1072.539043578368,455.3559047602216,960.0749970705414,338.07247743642193,713567,8843,179
1819,468_b4-4_219_F,1035.425033500736,492.6266334659546,957.6037802765818,309.01456276363416,854675,7663,219
1820,111_b4-4_138_F,966.6669540229458,470.34455455548755,998.002004006004,357.3149870912218,735897,8382,138
1821,145_b4-2_239_M,1017.4517187562268,498.0642528830994,943.3822131034696,368.5986977730659,833835,8602,239
1822,22_b4-3_114_F,1040.2408374987015,475.0673636443573,964.1016543912784,319.03918254659567,726908,11556,114
1823,169_b4-1_146_F,1060.4159561228792,484.0010330567488,1074.0228116758042,343.4020966738555,796518,11081,146
1824,193_b4-4_155_F,1100.9927338543157,509.03536222938385,1070.9883286012036,334.2528982671654,895486,11226,155
1825,226_b4-1_158_F,1139.989912236069,550.6813960903346,1011.0494547745922,365.0219171501898,921013,11068,158
1826,65_b4-3_129_F,840.4171583207949,415.4816482108446,934.8994598351204,257.1575392633862,545264,7692,129
1827,491_b4-2_209_F,1021.9867905212865,482.2032766375608,952.2777956037828,379.00131925891765,729200,9449,209
1828,288_b4-1_172_F,1087.7761718294807,484.0165286433925,1047.060647718173,330.0242415338607,794232,10482,172
1829,462_b4-4_216_F,1091.322133927467,514.2810515661646,915.002185789739,430.00465113763596,850626,9421,216
1830,119_b4-1_110_F,854.3079070218184,420.0011904745033,807.2236369185432,398.0314057960753,581325,7762,110
1831,211_b4-2_102_F,956.8578786841858,467.0267658282553,984.488191904809,310.13061764359867,707219,10809,102
1832,12_b4-3_106_F,898.7285463364341,423.01891210677564,806.0155085356608,322.50271316688173,574048,8878,106
1833,137_b4-3_148_F,989.6933868628203,470.1063709417263,910.4004613355597,308.3650434144571,729318,8438,148
1834,166_b4-3_152_F,950.7481264772495,409.00122249206055,833.0054021433474,227.14092541856036,561628,6182,152
1835,79_b4-2_200_F,1095.5619562580657,534.3032846614365,1011.1112698412574,356.1699032765121,935710,9474,200
1836,133_b4-4_146_F,894.1867813829502,429.9127818523194,794.0761928177925,313.26985172531363,590351,6845,146
1837,133_b4-4_146_F,894.1867813829502,429.9127818523194,794.0761928177925,313.26985172531363,590351,6845,146
1838,424_b4-1_206_F,1113.1576707726538,515.0621321743621,1029.214263406799,381.15875957401266,872094,10193,206
1839,124_b4-1_131_F,998.7291925241797,495.0010100999795,982.8977566359586,324.3023280829171,792643,14123,131
1840,284_b4-4_172_F,1008.2207099638451,454.5085257726196,939.1725081155219,300.0599940011997,665631,8506,172
1841,486_b4-4_232_F,1077.4878189566691,501.1436919686808,1044.0938655121004,306.0261426741186,808949,8430,232
1842,278_b4-4_170_F,1005.0517399616798,466.4289870923547,929.0538197542702,256.09568524284043,667100,8623,170
1843,113_b4-1_127_F,1019.4518134762427,446.0100895719737,881.6558285408202,451.2493767308715,738352,8885,127
1844,297_b4-1_176_F,875.4730150038891,392.50987248730445,806.1792604625847,317.00157728314224,519825,5926,176
1845,297_b4-1_176_F,875.4730150038891,392.50987248730445,806.1792604625847,317.00157728314224,519825,5926,176
1846,166_b4-4_152_F,1024.8907258825207,472.1281605665987,917.0196290156498,287.5030434621519,716079,8932,152
1847,470_b4-4_219_F,1123.1834222423336,529.4997639281816,1039.0692950905632,380.04736546909515,887026,9255,219
1848,109_b4-4_138_F,944.3119188064927,434.0103685397389,830.1018009858791,264.7564918939666,629726,7655,138
1849,361_b4-2_99_F,1040.249969959144,508.8270826125512,996.1450697564085,276.00724628168734,842685,10570,99
1850,171_b4-1_146_F,1001.6850802522717,469.00959478458435,1095.0164382327782,262.03053257206494,754036,11114,146
1851,455_b4-4_212_F,1090.802456909591,490.02550954006466,979.9882652358649,379.0211075916485,809608,7192,212
1852,455_b4-4_212_F,1090.802456909591,490.02550954006466,979.9882652358649,379.0211075916485,809608,7192,212
1853,247_b4-1_164_F,1051.7723137637727,490.1234538358678,960.0421865730693,281.0071173475861,722222,16735,164
1854,327_b4-1_181_F,947.1985008434082,436.413794465757,871.0206656561026,278.0071941515183,601679,7423,181
1855,202_b4-4_158_F,1181.6530793765148,529.1360883553493,1167.0839729856632,355.09012940378955,912296,13674,158
1856,399_b4-2_148_F,925.3377761660873,486.00925917105735,1009.0039643133222,335.01343256651666,744957,8800,148
1857,55_b4-1_110_M,866.9682808499974,463.0269970530876,896.1255492396141,339.0235979987234,662513,8063,110
1858,192_b4-1_152_F,873.5330560431013,425.677107676699,886.2037011883893,281.1138559374119,548889,7209,152
1859,377_b4-3_190_F,1067.1953897951396,483.00414076900006,933.0905636646423,356.02247120090607,811153,7181,190
1860,151_b4-4_148_F,1026.0964866911884,476.2362858917829,955.1026122883342,330.3407331831786,760993,9710,148
1861,151_b4-4_148_F,1026.0964866911884,476.2362858917829,955.1026122883342,330.3407331831786,760993,9710,148
1862,293_b4-1_174_F,1124.648389497802,505.0089108124727,993.0246724024535,384.1874542459709,837459,8343,174
1863,496_b4-2_190_F,1103.4491379306978,490.04999744923987,949.0758663036376,416.14540727971513,758510,10701,190
1864,28_b4-3_117_F,838.9767577233591,406.01108359255414,819.0299139836103,207.1955597979841,482945,6342,117
1865,82_b4-4_133_F,833.6000239923221,410.0987685911773,871.0051664599929,366.001366117669,566168,6861,133
1866,469_b4-1_226_F,1163.6941178849363,503.12026395286443,1061.7918816792676,297.4861341306515,900701,8996,226
1867,263_b4-4_168_F,991.6148445843276,481.4156208516712,980.657942403976,346.01300553591915,722618,8787,168
1868,248_b4-2_183_F,967.3313806550473,440.05567829537205,864.113418481625,387.06330231630074,677040,7735,183
1869,307_b4-1_179_F,1044.1158939504753,509.7695557798641,1063.007525843538,404.149724730823,855466,9850,179
1870,28_b4-4_109_F,1080.8311616529197,473.1521953874884,1060.0169809960594,305.026228380446,750918,9963,109
1871,101_b4-1_124_F,979.4794535874655,468.0267086395818,980.2469076717356,362.1380952067871,709691,10877,124
1872,104_b4-3_142_F,1012.5872801887252,470.0904168348893,883.1273973782039,265.27155897306443,724841,8610,142
1873,285_b4-2_144_F,886.3842281990356,426.12908842274544,898.0005567927004,304.00164473239283,533710,8472,144
1874,377_b4-4_190_F,988.1219560357922,462.3905275846381,942.0530770609478,303.0412513173743,708239,7961,190
1875,181_b4-3_156_F,991.1150286419836,461.0010845974226,927.587192667083,300.00166666203705,698196,8436,156
1876,348_b4-1_188_F,1082.5696282456847,503.72413084941644,1057.0018921458939,400.8054390848507,859708,9260,188
1877,267_b4-2_160_M,992.6112028382513,486.12446965772045,971.0046343864689,347.32405617808854,735939,12345,160
1878,206_b4-3_160_F,1107.4678324899555,512.0087889870641,1041.0,369.1354764852601,869906,12602,160
1879,177_b4-3_155_F,1108.5576214162256,491.2290708009859,1059.2771119966674,346.2441335243097,806117,9001,155
1880,313_b4-4_177_F,951.3553489627311,461.1312177677846,918.3681179135086,318.0015723231569,705287,7576,177
1881,466_b4-2_140_F,793.4009074862469,388.03221515745315,794.1611927058638,355.00140844791025,485051,5520,140
1882,445_b4-1_212_F,994.1951518690885,475.30411317387103,879.2752697534487,315.00158729758806,703766,7954,212
1883,6_b4-4_101_F,939.3668080148457,450.4009325034752,1007.2626271236315,326.1242094662707,652326,9550,101
1884,89_b4-3_138_M,933.7114115185698,441.4091072916371,924.4241450762739,265.0075470623431,602380,8488,138
1885,392_b4-1_197_F,1103.2792031031854,507.07987536481863,1074.3393318686606,350.11569516375584,891801,9767,197
1886,337_b4-4_181_F,1040.9918347422326,488.4516352721117,1027.5300482224352,323.0061918911153,811181,8879,181
1887,283_b4-3_174_F,1065.1882462738688,527.5016587651645,1028.0019455234508,368.0054347424777,889547,10250,174
1888,152_b4-3_152_F,871.5440321636079,421.00118764678086,837.2890779175374,302.00662244394573,583587,6438,152
1889,358_b4-3_188_F,1094.2417465989863,514.0243184908668,1027.2356107534436,362.067673232505,891758,8921,188
1890,276_b4-1_172_M,1108.6536880378833,506.16696849952586,1029.0004859085345,382.0,811155,10354,172
1891,276_b4-1_172_M,1108.6536880378833,506.16696849952586,1029.0004859085345,382.0,811155,10354,172
1892,269_b4-4_169_F,1011.4277037930096,453.1103618325231,948.232566409739,369.0663896916109,641825,8605,169
1893,199_b4-4_158_F,977.0895557726528,470.6644239795483,950.2547026981766,280.08748633239577,746183,8580,158
1894,444_b4-4_207_F,1030.109217510454,448.0044642634714,879.0051194390167,411.0048661512416,748878,8893,207
1895,346_b4-1_187_F,1022.3565914102574,474.10547349719553,1056.0118370548694,412.07766258315917,777516,9595,187
1896,6_b4-3_101_F,861.0,420.05832928296996,873.0005727374983,340.07205118915607,567437,8519,101
1897,29_b4-1_96_F,1103.4609191086017,530.1141386531772,1033.0392054515646,317.00630908548175,916956,16336,96
1898,396_b4-1_199_F,1032.4751812997733,473.00422831091055,915.3982739769614,335.0238797459071,676050,9562,199
1899,205_b4-1_153_M,1195.6195046920236,537.6783425060005,1106.652610352499,315.07776817795315,963903,12375,153
1900,187_b4-1_149_F,1131.9231422671771,518.2171359575058,1106.0452070326962,336.53677362214074,905927,11637,149
1901,187_b4-1_149_F,1131.9231422671771,518.2171359575058,1106.0452070326962,336.53677362214074,905927,11637,149
1902,265_b4-1_169_F,886.8652659789987,416.4336681873837,837.1935260141469,228.00877176108818,581837,6373,169
1903,141_b4-3_149_M,933.9812631953598,445.0011235940871,935.0903699643153,282.63934616397626,710183,10845,149
1904,156_b4-2_197_F,975.7381820959965,434.07372645669307,832.1015563018735,270.06665843824555,630732,7614,197
1905,291_b4-2_155_M,893.7275871315599,441.4532817864196,919.2877677854742,329.05470669783773,615552,8298,155
1906,154_b4-2_129_F,988.9110172305697,460.6256614649253,957.2303797937046,323.05572274763995,688574,10305,129
1907,478_b4-1_233_F,1072.3105893350116,495.63091106185055,979.0326858690674,429.01864761336424,797564,10503,233
1908,295_b4-1_174_M,1059.4196524512843,508.02460570330646,1064.2711120762417,389.08225351460067,820816,10269,174
1909,208_b4-4_159_F,988.1720497969976,456.1578674099571,1013.2842641628262,292.2071183253413,660086,8432,159
1910,119_b4-3_144_M,959.4712085310325,474.94841825191924,861.1881327561359,301.7316688715323,726675,9235,144
1911,287_b4-3_176_F,1175.2659273543159,534.0458781790194,1099.8022549531347,380.13155617496426,922528,11922,176
1912,413_b4-2_209_F,1074.5575833802486,511.02446125405777,1009.239812928523,343.0014577228499,919331,10528,209
1913,79_b4-4_129_F,962.6344061999862,467.38634982207174,997.2005816283903,401.00498750015566,717639,8578,129
1914,481_b4-3_226_F,1110.819517293426,485.1741955215673,969.140340714388,387.0826785068017,810817,9403,226
1915,307_b4-2_172_F,1059.4205963638803,501.67419706419025,1078.0166974588103,303.1649715913763,825104,12269,172
1916,484_b4-1_240_F,1112.6158366660075,516.2179772150521,1053.080243856089,382.0,838532,8934,240
1917,231_b4-3_164_F,993.953721256679,429.9127818523194,951.3027909135976,277.0018050482704,626981,7200,164
1918,72_b4-1_115_F,842.0213774008354,425.0047058562999,999.1621490028533,281.0284683088174,527877,9740,115
1919,72_b4-1_115_F,842.0213774008354,425.0047058562999,999.1621490028533,281.0284683088174,527877,9740,115
1920,400_b4-3_195_F,830.119268539166,437.7727721090018,757.169069627121,310.26601489689455,549636,5844,195
1921,85_b4-2_166_M,966.9963805516544,485.00927826176684,974.2956430160201,391.0115087820306,759230,8702,166
1922,380_b4-1_194_F,1115.9901433256478,553.0226035163481,987.5186074196273,346.1748113309228,914870,8918,194
1923,380_b4-1_194_F,1115.9901433256478,553.0226035163481,987.5186074196273,346.1748113309228,914870,8918,194
1924,291_b4-3_177_F,992.2630699567529,445.2875475465264,971.66712407079,265.04716561397146,668297,7954,177
1925,208_b4-1_154_M,1043.0882033653722,528.7419030112897,1033.30247265745,298.1677380267691,905713,11665,154
1926,104_b4-2_156_M,1043.219056574409,503.00099403480306,956.0047071013825,258.00193797721755,773432,12824,156
1927,468_b4-3_217_F,1141.5147830843016,475.7110467500203,1033.4650453692182,394.04568263083405,799945,6655,217
1928,342_b4-1_185_F,1060.208470066147,463.1824694437388,973.0868409345592,371.0862433451286,779209,9833,185
1929,333_b4-3_183_F,798.6645102920249,376.03324321128844,705.025531452585,300.0599940011997,435820,4970,183
1930,414_b4-1_204_F,1119.416365790674,500.5217278001026,1016.3586965240175,372.0053763052357,837813,8670,204
1931,77_b4-2_211_F,1111.9802156513397,521.0777293264413,1143.6651607878941,293.00170647967224,826655,12781,211
1932,264_b4-3_170_F,949.9905262685518,428.72951846123215,880.384007124164,335.00597009605667,640804,7886,170
1933,443_b4-2_136_F,960.3801330723163,447.25160704015366,963.074763452973,311.1301978272119,658539,12260,136
1934,400_b4-4_195_F,1033.3334408602095,494.0374479733292,1011.4751603474996,310.0790221862808,812119,8118,195
1935,231_b4-4_164_F,1064.248561192356,488.0502023357843,989.4549004376096,324.6166970443757,777330,10874,164
